"PerNo","PerStatus","年資層級A","年齡層級","年資層級B","升遷速度","眷屬量","婚姻狀況","工作資歷5","近一年請假數B","近三月請假數B","sex","近一年請假數A","特殊專案佔比","訓練時數C","任職前工作平均年數","工作分類"
4089,0,6,11,6,2,2,1,0,0,0,0,6,9,1,1,2
4089,0,6,11,6,2,2,1,0,0,0,0,6,10,1,1,2
4089,0,6,11,6,2,2,1,0,0,0,0,6,15,1,1,2
4089,0,7,12,6,3,2,1,0,0,0,0,6,13,1,1,2
4090,0,2,5,1,2,0,1,0,0,0,0,7,0,1,1,1
4090,0,2,6,2,2,0,1,0,0,0,0,6,0,1,1,1
4090,0,2,6,2,3,0,1,0,0,0,0,9,0,1,1,1
4090,0,3,6,2,3,0,1,0,0,0,0,8,0,1,1,1
4091,0,4,8,1,2,2,1,0,0,0,0,7,0,0,0,1
4091,0,4,8,1,2,2,1,0,0,0,0,6,0,1,0,1
4091,0,5,8,2,2,2,1,0,0,0,0,6,1,1,0,1
4091,0,5,9,2,3,2,1,0,0,0,0,7,0,1,0,1
4092,0,3,7,1,1,2,1,0,0,0,0,6,0,4,1,1
4094,0,1,4,1,2,0,2,0,0,0,1,7,0,3,1,1
4094,0,1,5,1,1,0,2,0,0,0,1,7,0,3,1,1
4094,0,2,5,2,1,0,2,0,0,0,1,6,0,4,1,1
4094,0,2,5,2,1,0,2,0,0,0,1,7,2,1,1,1
4095,1,1,4,1,1,0,2,1,0,0,1,6,0,2,0,1
4096,0,3,7,3,2,1,1,0,0,0,1,4,0,3,0,1
4096,0,4,7,4,2,1,1,0,0,0,1,5,6,4,0,1
4096,0,4,8,4,2,1,1,0,0,0,1,6,3,2,0,1
4096,0,4,8,4,3,1,1,0,0,0,1,6,6,3,0,1
4097,0,3,7,3,3,0,2,0,0,0,1,9,1,3,0,1
4097,0,4,7,4,4,0,1,0,0,0,1,8,1,1,0,1
4097,0,4,8,4,4,0,1,0,0,0,1,11,0,1,0,1
4097,0,4,8,4,4,0,1,0,0,0,1,9,1,1,0,1
4098,0,6,11,6,1,1,1,0,0,0,0,7,0,1,1,2
4098,0,6,11,6,1,2,1,0,0,0,0,6,0,1,1,2
4098,0,6,11,6,1,2,1,0,0,0,0,8,1,1,1,2
4098,0,6,12,6,1,2,1,0,0,0,0,10,2,6,1,2
4099,0,6,11,6,2,2,1,1,0,0,1,6,0,1,0,1
4099,0,6,11,6,2,2,1,1,0,0,1,6,2,1,0,1
4099,0,7,11,7,2,1,1,1,0,0,1,6,0,1,0,1
4099,0,7,12,7,2,1,1,1,0,0,1,6,0,1,0,1
4101,0,1,4,1,1,0,2,0,0,0,1,6,0,4,1,1
4101,0,2,4,1,1,1,2,0,0,0,1,7,0,3,1,1
4103,0,2,5,2,1,1,2,0,0,0,1,6,15,1,0,1
4103,0,3,5,3,2,1,2,0,0,0,1,6,14,1,0,1
4103,0,3,6,3,2,1,2,0,0,0,1,6,14,1,0,1
4103,0,3,6,3,2,1,2,0,0,0,1,6,13,1,0,1
4104,0,3,5,3,1,0,1,1,0,0,1,6,1,1,0,1
4104,0,3,6,3,1,0,1,1,0,0,1,6,1,2,0,1
4107,0,2,5,1,1,1,1,0,0,0,1,5,3,2,1,1
4108,0,6,11,4,2,1,1,0,0,0,1,6,3,1,1,1
4108,0,6,12,4,2,1,1,0,0,0,1,6,1,1,1,1
4108,0,6,12,5,2,1,1,0,0,0,1,6,1,0,1,1
4108,0,6,12,5,2,1,1,0,0,0,1,4,4,1,1,1
4111,0,3,7,2,3,0,1,0,0,0,1,6,1,1,1,1
4111,0,4,7,3,1,0,1,0,0,0,1,6,1,1,1,1
4111,0,4,8,3,1,0,1,0,0,0,1,6,2,1,1,1
4113,0,2,4,1,1,0,2,0,0,0,0,8,0,2,2,1
4113,0,2,4,2,1,0,2,0,0,0,0,7,0,4,2,1
4113,0,3,5,2,1,0,2,0,0,0,0,7,2,3,2,1
4113,1,3,5,2,2,0,2,0,0,0,0,7,1,7,2,1
4114,0,4,8,4,2,2,1,0,0,0,1,8,0,5,1,1
4114,0,4,8,4,3,2,1,0,0,0,1,9,1,3,1,1
4114,0,4,9,4,3,2,1,0,0,0,1,7,1,3,1,1
4114,0,4,9,4,3,2,1,0,0,0,1,8,1,3,1,1
4116,0,2,5,2,2,0,1,1,0,0,1,10,0,2,0,1
4116,0,2,5,2,2,0,1,1,0,0,1,11,0,3,0,1
4116,0,2,5,2,3,0,1,1,0,0,1,8,0,1,0,1
4116,0,2,6,2,3,0,1,1,0,0,1,10,0,2,0,1
4126,0,5,10,5,6,2,1,0,0,0,1,6,0,1,1,1
4126,0,5,11,5,6,1,1,0,0,0,1,6,1,0,1,1
4126,0,6,11,5,6,1,1,0,0,0,1,6,0,2,1,1
4126,0,6,11,5,6,1,1,0,0,0,1,7,0,1,1,1
4127,0,7,12,1,1,0,1,0,0,0,1,7,0,1,2,1
4128,0,7,12,6,5,0,1,0,0,0,0,6,0,2,2,2
4128,0,7,12,6,5,0,1,0,0,0,0,6,0,1,2,2
4128,0,7,12,6,6,0,1,0,0,0,0,6,0,2,2,2
4128,1,7,13,6,6,0,1,0,0,0,0,10,0,2,2,2
4129,0,4,7,1,1,2,1,0,0,0,1,5,0,1,2,1
4131,0,3,6,2,1,0,1,0,0,0,1,5,0,3,2,1
4131,0,3,6,2,1,1,1,0,0,0,1,6,0,2,2,1
4131,0,3,6,3,1,0,1,0,0,0,1,6,0,4,2,1
4131,0,4,7,3,1,0,1,0,0,0,1,6,0,4,2,1
4134,0,3,8,2,1,1,1,0,0,0,1,6,0,3,1,1
4134,0,3,8,2,2,1,1,0,0,0,1,6,0,1,1,1
4134,0,3,8,3,2,1,1,0,0,0,1,5,0,2,1,1
4134,0,3,9,3,2,1,1,0,0,0,1,7,0,1,1,1
4138,0,5,12,5,2,1,1,0,0,0,1,7,3,1,1,1
4138,0,5,12,5,2,1,1,0,0,0,1,6,3,1,1,1
4138,0,5,12,5,2,1,1,0,0,0,1,6,2,1,1,1
4138,0,6,13,5,2,1,1,0,0,0,1,5,1,1,1,1
4139,0,1,4,1,1,1,1,1,0,0,1,5,1,1,0,1
4139,0,1,4,1,1,1,1,1,0,0,1,5,0,1,0,1
4139,0,1,5,1,2,1,1,1,0,0,1,5,0,1,0,1
4141,0,2,5,2,3,1,1,0,0,0,1,4,1,1,0,1
4141,0,2,6,2,3,2,1,0,0,0,1,5,2,1,0,1
4141,0,2,6,2,3,2,1,0,0,0,1,7,0,1,0,1
4141,0,3,6,3,4,2,1,0,0,0,1,5,1,1,0,1
4143,0,1,2,1,1,0,2,1,0,0,1,8,0,1,0,1
4143,1,1,3,1,2,0,2,1,0,0,1,6,0,1,0,1
4146,0,7,13,7,4,2,1,0,0,0,1,9,2,1,1,1
4148,0,6,12,6,1,0,1,0,0,0,1,5,0,1,1,1
4148,0,7,12,6,2,0,1,0,0,0,1,7,0,1,1,1
4148,0,7,12,7,2,0,1,0,0,0,1,6,1,1,1,1
4148,1,7,13,7,2,0,1,0,0,0,1,6,1,1,1,1
4149,0,2,6,2,1,1,1,0,0,0,1,6,2,7,1,2
4149,0,3,7,2,1,1,1,0,0,0,1,6,0,4,1,2
4149,0,3,7,3,1,1,1,0,0,0,1,6,0,3,1,2
4149,0,3,7,3,1,1,1,0,0,0,1,6,1,2,1,2
4150,0,6,11,6,6,2,1,0,0,0,1,6,3,1,1,1
4150,0,6,11,6,6,2,1,0,0,0,1,6,0,1,1,1
4150,0,6,12,6,7,2,1,0,0,0,1,6,1,1,1,1
4150,0,7,12,7,7,1,1,0,0,0,1,6,1,1,1,1
4152,0,7,12,7,8,2,1,0,0,0,1,6,2,1,1,1
4152,0,7,13,7,8,2,1,0,0,0,1,6,0,1,1,1
4153,0,7,11,3,4,0,1,0,0,0,1,6,0,1,2,1
4153,0,7,12,3,4,0,1,0,0,0,1,7,1,1,2,1
4153,0,7,12,3,4,0,1,0,0,0,1,7,1,1,2,1
4153,0,7,12,3,5,0,1,0,0,0,1,4,1,1,2,1
4155,1,5,11,4,2,0,1,0,0,0,1,6,1,1,1,1
4157,0,6,11,2,2,0,1,0,0,0,1,6,2,0,7,1
4157,0,6,12,2,2,2,1,0,0,0,1,6,3,1,7,1
4157,0,6,12,3,2,2,1,0,0,0,1,6,4,1,7,1
4157,0,6,12,3,3,2,1,0,0,0,1,7,1,1,7,1
4158,0,2,4,1,2,0,1,0,0,0,1,6,0,1,1,1
4158,0,2,4,2,2,0,1,0,0,0,1,8,1,2,1,1
4158,0,2,5,2,2,1,1,0,0,0,1,7,1,2,1,1
4158,0,2,5,2,3,1,1,0,0,0,1,9,0,4,1,1
4159,0,4,6,4,1,1,2,0,0,0,0,6,5,6,1,1
4159,0,4,7,4,1,1,2,0,0,0,0,8,3,7,1,1
4159,0,4,7,4,1,0,2,0,0,0,0,7,2,1,1,1
4159,0,4,7,4,2,0,2,0,0,0,0,10,3,1,1,1
4160,1,3,7,3,2,2,2,1,0,0,1,10,0,1,0,1
4161,0,2,4,2,1,2,1,0,0,0,1,6,0,2,0,1
4161,0,2,5,2,2,2,1,0,0,0,1,6,0,1,0,1
4161,0,2,5,2,2,2,1,0,0,0,1,6,1,1,0,1
4161,0,3,5,3,2,3,1,0,0,0,1,6,1,2,0,1
4162,0,6,11,6,5,0,1,0,0,0,1,4,2,0,0,1
4162,0,6,11,6,1,0,1,0,0,0,1,2,1,1,0,1
4162,0,6,12,6,1,0,1,0,0,0,1,2,1,1,0,1
4162,0,7,12,7,1,0,1,0,0,0,1,2,3,2,0,1
4163,0,4,9,4,6,3,1,0,0,0,1,6,0,1,1,1
4163,0,4,9,4,6,3,1,0,0,0,1,5,0,1,1,1
4163,0,4,10,4,6,3,1,0,0,0,1,6,0,0,1,1
4163,0,5,10,5,7,3,1,0,0,0,1,6,0,1,1,1
4164,0,3,7,1,2,2,1,0,0,0,1,7,5,1,2,1
4164,0,3,8,1,2,2,1,0,0,0,1,6,0,1,2,1
4164,0,3,8,2,2,2,1,0,0,0,1,7,4,1,2,1
4164,0,3,8,2,2,2,1,0,0,0,1,11,1,1,2,1
4165,0,1,2,1,1,0,2,1,0,0,1,6,11,4,0,1
4165,0,1,3,1,2,0,2,1,0,0,1,6,3,1,0,1
4165,0,1,3,1,2,1,2,1,0,0,1,7,3,3,0,1
4168,0,3,5,3,2,2,1,1,0,0,1,6,1,1,0,1
4168,0,3,6,3,2,1,1,1,0,0,1,6,3,1,0,1
4168,0,3,6,3,3,1,1,1,0,0,1,8,2,1,0,1
4168,0,4,6,4,3,1,1,1,0,0,1,4,0,1,0,1
4169,0,2,4,2,1,0,2,1,0,0,1,6,0,1,0,1
4169,1,2,4,2,1,0,2,1,0,0,1,6,2,3,0,1
4171,0,3,5,2,3,1,2,0,0,0,0,8,2,2,1,1
4172,0,1,2,1,1,0,2,1,0,0,1,5,0,1,0,1
4172,1,1,2,1,1,1,2,1,0,0,1,5,2,7,0,1
4173,0,4,6,4,4,1,1,0,0,0,0,5,0,1,0,1
4173,0,4,6,4,5,1,1,0,0,0,0,7,0,1,0,1
4173,0,5,7,5,5,1,1,0,0,0,0,6,0,1,0,1
4175,0,3,6,3,4,1,1,1,0,0,1,5,1,2,0,1
4175,0,3,6,3,4,1,1,1,3,3,1,2,15,1,0,1
4175,0,4,7,4,4,0,1,1,0,0,1,10,11,1,0,1
4175,0,4,7,4,5,1,1,1,0,0,1,7,0,1,0,1
4176,0,1,3,1,1,0,2,1,0,0,1,5,0,11,0,1
4176,1,1,3,1,1,0,2,1,0,0,1,7,0,1,0,1
4178,0,4,9,3,4,1,1,0,0,0,1,6,0,1,2,1
4178,0,4,10,3,4,1,1,0,0,0,1,7,0,1,2,1
4179,0,3,6,3,1,1,2,1,0,0,1,6,0,3,0,1
4179,0,3,6,3,1,2,2,1,0,0,1,6,1,1,0,1
4179,0,4,7,4,2,2,2,1,0,0,1,6,1,1,0,1
4179,0,4,7,4,2,2,2,1,0,0,1,5,1,1,0,1
4182,0,1,3,1,1,0,2,0,0,0,1,7,1,1,0,1
4182,0,1,3,1,1,0,2,0,0,0,1,8,0,1,0,1
4182,0,2,4,2,1,1,1,0,0,0,1,5,1,1,0,1
4182,0,2,4,2,1,1,1,0,0,0,1,10,1,3,0,1
4185,0,1,2,1,1,0,2,1,0,0,1,6,0,4,0,1
4185,1,1,2,1,1,0,2,1,0,0,1,7,1,1,0,1
4187,0,2,3,2,1,0,2,1,0,0,1,6,0,1,0,1
4187,0,2,4,2,1,0,2,1,0,0,1,6,0,1,0,1
4187,0,2,4,2,2,1,2,1,0,0,1,6,0,1,0,1
4187,0,2,4,2,2,1,2,1,0,0,1,7,0,1,0,1
4191,0,3,7,3,2,2,1,0,0,0,1,6,1,1,0,1
4191,0,3,7,3,2,2,1,0,0,0,1,6,1,1,0,1
4191,0,3,7,3,2,2,1,0,0,0,1,6,1,1,0,1
4191,0,4,8,4,3,2,1,0,0,0,1,7,1,1,0,1
4192,0,4,7,2,2,0,1,0,0,0,1,8,0,2,2,1
4192,1,4,7,2,2,1,1,0,0,0,1,10,0,1,2,1
4195,1,3,6,3,1,2,1,0,0,0,0,6,0,3,1,1
4197,0,2,4,2,3,2,1,0,0,0,0,8,0,1,0,1
4197,0,3,5,3,4,0,1,0,0,0,0,7,0,1,0,1
4199,0,2,7,1,1,0,1,0,0,0,1,7,0,3,1,1
4199,1,2,7,1,1,0,1,0,4,2,1,9,0,3,1,1
4200,0,5,10,5,3,1,1,0,0,0,1,6,0,1,1,1
4200,0,5,10,5,3,1,1,0,0,0,1,6,4,1,1,1
4200,0,5,11,5,4,1,1,0,0,0,1,6,0,1,1,1
4200,0,5,11,5,4,1,1,0,0,0,1,2,0,1,1,1
4202,0,4,11,4,1,1,1,0,0,0,1,6,15,3,1,1
4202,0,4,11,4,2,1,1,0,0,0,1,6,15,1,1,1
4202,0,4,11,4,2,1,1,0,0,0,1,6,15,0,1,1
4202,0,5,12,4,2,1,1,0,0,0,1,4,14,1,1,1
4203,0,3,6,2,2,1,1,0,0,0,0,8,0,1,1,2
4203,0,3,7,2,2,1,1,0,0,0,0,6,1,2,1,2
4204,0,5,9,5,1,1,1,0,0,0,0,6,0,3,1,1
4204,0,6,10,6,2,0,1,0,0,0,0,6,0,3,1,1
4204,0,6,10,6,2,1,1,0,0,0,0,6,3,3,1,1
4204,0,6,10,6,2,1,1,0,0,0,0,6,2,2,1,1
4206,0,1,2,1,1,0,2,1,0,0,1,5,0,3,0,1
4206,0,1,3,1,1,0,2,1,0,0,1,5,0,0,0,1
4206,0,1,3,1,1,0,2,1,0,0,1,5,0,1,0,1
4207,0,7,12,6,6,1,1,0,0,0,1,6,1,1,1,2
4207,0,7,13,6,6,1,1,0,0,0,1,4,2,1,1,2
4212,0,4,8,4,2,1,2,1,0,0,1,6,3,1,0,1
4212,0,4,9,4,2,1,2,1,0,0,1,5,2,2,0,1
4212,0,4,9,4,2,1,2,1,0,0,1,5,2,2,0,1
4212,0,4,9,4,2,1,2,1,0,0,1,6,2,5,0,1
4216,0,6,11,1,1,0,1,0,0,0,1,6,5,7,5,1
4216,0,6,11,1,1,0,1,0,0,0,1,6,2,5,5,1
4216,0,7,12,1,1,1,1,0,0,0,1,6,2,4,5,1
4217,0,2,5,2,3,2,1,0,0,0,1,10,0,2,1,1
4217,1,2,6,2,3,2,1,0,0,0,1,9,1,1,1,1
4219,0,6,8,5,1,2,1,0,0,0,1,6,15,1,0,1
4219,0,6,9,6,1,2,1,0,0,0,1,6,15,2,0,1
4219,0,6,9,6,1,2,1,0,0,0,1,7,15,1,0,1
4219,0,6,9,6,1,1,1,0,1,1,1,4,15,1,0,1
4221,0,4,7,4,2,0,1,1,0,0,1,6,5,7,0,1
4221,0,4,7,4,2,1,1,1,0,0,1,6,0,4,0,1
4221,0,4,8,4,2,1,1,1,0,0,1,6,0,1,0,1
4221,0,4,8,4,2,1,1,1,0,0,1,4,1,3,0,1
4223,0,3,6,1,2,1,1,0,0,0,1,9,0,3,1,1
4223,0,3,6,2,2,1,1,0,0,0,1,2,0,1,1,1
4223,0,3,6,2,3,1,1,0,0,0,1,7,0,1,1,1
4223,0,4,7,2,3,1,1,0,0,0,1,7,4,2,1,1
4225,0,2,8,1,1,0,1,0,0,0,1,6,0,2,0,1
4225,1,2,9,1,2,0,1,0,0,0,1,5,0,1,0,1
4226,0,2,6,2,1,3,1,1,0,0,1,6,4,6,0,1
4226,0,2,6,2,2,3,1,1,0,0,1,6,2,1,0,1
4226,0,2,7,2,2,3,1,1,0,0,1,6,2,1,0,1
4226,0,3,7,3,2,3,1,1,0,0,1,6,1,1,0,1
4227,0,2,4,1,1,0,2,0,0,0,0,6,1,3,1,1
4227,0,2,4,1,1,0,2,0,0,0,0,5,3,1,1,1
4227,1,2,4,1,2,0,2,0,0,0,0,6,3,3,1,1
4228,0,2,4,2,1,0,2,1,0,0,1,6,3,2,0,1
4228,0,2,4,2,1,0,2,1,0,0,1,6,0,2,0,1
4228,0,2,4,2,1,1,2,1,0,0,1,7,2,1,0,1
4228,0,2,5,2,2,1,2,1,0,0,1,8,3,1,0,1
4229,0,1,2,1,1,0,1,0,0,0,0,7,1,0,0,1
4233,0,3,6,1,1,0,1,0,0,0,1,5,0,5,2,1
4233,0,3,7,2,1,0,1,0,0,0,1,6,2,3,2,1
4233,0,3,7,2,1,0,1,0,0,0,1,6,6,3,2,1
4233,0,4,7,2,2,0,1,0,0,0,1,6,2,5,2,1
4234,0,7,12,6,6,0,1,0,0,0,1,2,1,2,1,1
4234,0,7,12,7,6,0,1,0,0,0,1,2,0,2,1,1
4235,0,2,5,1,1,0,2,0,0,0,1,8,0,3,1,1
4235,0,2,5,1,1,0,2,0,1,0,1,7,0,4,1,1
4236,0,2,7,1,1,1,2,0,0,0,1,7,0,1,1,1
4236,0,2,7,1,2,1,2,0,0,0,1,9,0,4,1,1
4236,0,2,8,2,2,1,2,0,0,0,1,10,0,1,1,1
4236,0,2,8,2,2,1,2,0,1,1,1,11,0,2,1,1
4237,0,1,3,1,1,0,2,0,0,0,1,6,0,4,0,1
4238,0,6,11,6,2,1,1,0,0,0,1,6,0,1,1,1
4238,0,6,11,6,2,1,1,0,0,0,1,6,1,1,1,1
4238,0,7,12,6,2,2,1,0,0,0,1,6,0,1,1,1
4238,0,7,12,6,2,2,1,0,0,0,1,6,0,3,1,1
4241,0,1,3,1,2,0,2,0,0,0,0,7,1,1,0,1
4241,0,2,3,2,2,0,2,0,0,0,0,8,0,2,0,1
4241,0,2,3,2,2,0,2,0,0,0,0,5,0,1,0,1
4241,0,2,4,2,3,1,2,0,0,0,0,9,0,1,0,1
4242,0,1,3,1,1,0,1,0,2,1,0,7,0,1,1,1
4242,1,1,4,1,1,0,1,0,2,1,0,7,0,2,1,1
4243,0,3,5,1,1,2,1,0,0,0,1,6,0,1,1,1
4243,1,3,6,1,1,2,1,0,2,2,1,7,0,1,1,1
4244,0,4,7,4,1,1,2,0,0,0,0,7,0,1,1,2
4244,0,5,8,5,2,0,2,0,0,0,0,6,0,0,1,2
4244,0,5,8,5,2,0,2,0,0,0,0,6,0,0,1,2
4244,0,5,8,5,2,0,2,0,0,0,0,7,0,1,1,2
4251,0,3,6,1,1,2,1,0,0,0,1,8,1,1,1,1
4251,0,3,6,1,2,2,1,0,0,0,1,8,1,1,1,1
4251,1,3,7,1,2,2,1,0,0,0,1,9,0,1,1,1
4252,0,5,10,5,2,3,1,0,0,0,1,6,6,1,0,1
4252,0,5,10,5,1,3,1,0,0,0,1,6,1,1,0,1
4252,0,6,10,6,1,2,1,0,0,0,1,7,3,3,0,1
4252,0,6,11,6,1,2,1,0,0,0,1,5,2,1,0,1
4253,0,8,11,8,5,1,1,0,0,0,0,8,4,2,0,1
4253,0,8,12,8,5,1,1,0,0,0,0,10,3,3,0,1
4253,0,8,12,8,5,1,1,0,0,0,0,7,1,4,0,1
4253,1,8,12,8,5,1,1,0,0,0,0,5,0,3,0,1
4254,0,4,7,1,1,0,1,0,0,0,1,6,0,0,2,1
4255,0,5,10,4,4,1,1,0,0,0,1,6,8,0,2,1
4255,0,5,10,4,4,1,1,0,0,0,1,5,3,1,2,1
4255,0,5,11,4,5,1,1,0,0,0,1,4,5,0,2,1
4255,0,6,11,4,5,1,1,0,0,0,1,5,13,1,2,1
4256,0,4,7,4,3,2,1,0,0,0,1,6,15,1,0,1
4256,0,4,7,4,3,2,1,0,0,0,1,6,14,1,0,1
4256,0,4,8,4,4,2,1,0,0,0,1,6,6,2,0,1
4256,0,4,8,4,4,2,1,0,0,0,1,4,11,2,0,1
4257,0,5,7,5,5,2,1,0,0,0,0,6,0,1,1,2
4257,0,5,8,5,5,2,1,0,0,0,0,6,0,1,1,2
4257,0,5,8,5,5,2,1,0,0,0,0,6,0,1,1,2
4257,0,6,8,5,5,2,1,0,0,0,0,6,0,1,1,2
4258,0,7,12,6,5,1,1,0,0,0,0,6,0,2,1,2
4258,0,7,12,6,5,1,1,0,0,0,0,5,0,1,1,2
4258,0,7,12,6,5,1,1,0,0,0,0,6,0,2,1,2
4258,0,8,13,7,5,1,1,0,0,0,0,3,0,1,1,2
4259,0,5,7,4,1,1,1,0,0,0,0,6,1,2,1,2
4260,0,3,5,1,1,2,1,0,0,0,0,7,1,1,2,2
4260,0,3,5,1,1,2,1,0,0,0,0,6,0,1,2,2
4260,0,3,5,1,2,2,1,0,0,0,0,7,0,1,2,2
4261,0,2,4,2,1,0,2,1,0,0,1,2,1,6,0,1
4261,0,2,5,2,2,0,2,1,0,0,1,3,3,4,0,1
4261,0,2,5,2,2,0,2,1,0,0,1,3,1,1,0,1
4261,0,3,5,3,2,0,2,1,0,0,1,5,1,6,0,1
4263,0,1,4,1,1,0,2,1,0,0,1,5,0,3,0,1
4263,0,1,5,1,1,0,2,1,0,0,1,5,0,2,0,1
4263,0,1,5,1,2,0,2,1,0,0,1,7,1,3,0,1
4263,1,1,5,1,2,0,2,1,0,0,1,6,0,3,0,1
4264,0,2,3,1,1,0,2,0,0,0,0,7,0,1,1,1
4269,0,1,4,1,1,0,1,1,0,0,1,5,0,1,0,1
4269,0,1,5,1,2,1,1,1,0,0,1,8,1,1,0,1
4269,0,2,5,2,1,1,1,1,0,0,1,6,3,6,0,1
4269,0,2,5,2,1,1,1,1,0,0,1,6,0,6,0,1
4270,0,2,5,2,2,3,1,0,0,0,0,6,1,7,0,1
4270,1,2,5,2,3,2,1,0,0,0,0,6,0,3,0,1
4271,0,2,4,1,1,2,1,0,3,0,0,8,0,1,2,1
4272,0,1,3,1,2,1,2,1,0,0,1,7,1,2,0,1
4272,0,2,3,2,2,1,2,1,0,0,1,8,2,2,0,1
4272,0,2,3,2,2,1,2,1,0,0,1,8,2,3,0,1
4272,0,2,4,2,1,0,2,1,0,0,1,9,2,1,0,1
4274,0,6,10,5,2,2,1,0,0,0,0,6,0,1,1,2
4274,0,6,10,5,3,2,1,0,0,0,0,9,0,3,1,2
4275,1,4,8,3,4,0,2,0,0,0,0,3,4,8,2,1
4276,0,5,12,5,4,1,1,0,0,0,1,6,10,2,1,1
4276,0,5,12,5,4,1,1,0,0,0,1,6,3,2,1,1
4276,0,6,12,5,4,1,1,0,0,0,1,6,6,2,1,1
4276,0,6,13,5,5,1,1,0,0,0,1,5,4,2,1,1
4277,0,3,5,3,2,0,1,0,0,0,1,10,1,1,0,2
4277,0,3,6,3,2,0,1,0,0,0,1,10,0,1,0,2
4277,0,3,6,3,2,1,1,0,0,0,1,6,1,0,0,2
4277,0,3,6,3,1,1,1,0,0,0,1,7,0,0,0,2
4278,0,3,8,3,2,0,1,0,0,0,1,6,5,1,2,1
4278,0,3,8,3,2,0,1,0,0,0,1,6,1,1,2,1
4278,0,3,9,3,3,0,1,0,0,0,1,6,3,1,2,1
4278,0,4,9,4,3,0,1,0,0,0,1,6,2,1,2,1
4282,0,2,7,1,1,0,2,0,0,0,1,5,0,1,3,1
4283,0,4,8,4,2,2,1,0,0,0,0,9,1,5,1,1
4283,0,4,8,4,2,2,1,0,0,0,0,7,1,2,1,1
4283,0,5,8,4,3,2,1,0,0,0,0,7,1,3,1,1
4283,0,5,9,4,3,2,1,0,0,0,0,7,0,4,1,1
4284,0,5,9,3,5,2,1,0,0,0,1,5,1,1,1,1
4284,0,5,9,4,5,2,1,0,0,0,1,6,1,1,1,1
4284,0,5,9,4,5,2,1,0,0,0,1,6,2,1,1,1
4284,0,5,10,4,6,2,1,0,0,0,1,6,1,1,1,1
4285,0,4,7,2,3,0,1,0,0,0,0,10,0,1,0,1
4285,0,4,8,3,4,0,1,0,0,0,0,8,0,2,0,1
4286,0,2,4,2,2,0,2,1,0,0,1,6,1,2,0,1
4286,0,2,5,2,2,0,2,1,0,0,1,6,0,2,0,1
4286,0,3,5,3,1,1,2,1,0,0,1,6,0,1,0,1
4286,0,3,5,3,1,0,2,1,0,0,1,6,0,1,0,1
4287,0,3,6,3,5,3,1,1,0,0,1,9,1,1,0,1
4287,0,3,6,3,5,3,1,1,0,0,1,10,7,1,0,1
4288,0,2,5,1,2,2,1,0,0,0,1,8,0,1,1,1
4288,1,2,5,2,2,2,1,0,0,0,1,10,1,1,1,1
4290,0,2,4,1,1,0,1,0,0,0,0,5,1,1,2,2
4290,0,2,4,1,2,0,1,0,0,0,0,6,0,1,2,2
4290,0,3,4,2,2,0,1,0,0,0,0,9,0,1,2,2
4290,0,3,5,2,2,0,1,0,0,0,0,9,0,0,2,2
4292,0,2,7,1,1,1,1,0,0,0,1,7,0,2,0,1
4292,0,2,8,1,2,1,1,0,0,0,1,8,0,2,0,1
4292,0,2,8,2,2,2,1,0,0,0,1,6,1,6,0,1
4292,0,2,8,2,1,2,1,0,0,0,1,9,0,3,0,1
4295,0,1,6,1,1,0,2,0,0,0,1,6,3,8,0,1
4295,0,2,6,1,2,1,2,0,0,0,1,8,1,2,0,1
4295,0,2,7,1,2,0,2,0,0,0,1,7,1,6,0,1
4295,0,2,7,2,2,1,2,0,0,0,1,7,1,7,0,1
4297,0,7,12,5,6,1,1,0,0,0,1,6,0,1,2,1
4297,0,8,13,5,7,1,1,0,0,0,1,6,0,1,2,1
4298,1,1,3,1,1,0,2,0,0,0,1,7,1,4,0,1
4305,0,1,3,1,1,0,2,1,0,0,1,6,1,4,0,1
4305,0,1,3,1,2,1,2,1,0,0,1,7,1,4,0,1
4305,0,2,4,2,2,1,2,1,0,0,1,6,3,7,0,1
4305,0,2,4,2,2,0,2,1,0,0,1,7,3,2,0,1
4307,0,2,6,1,2,0,1,0,0,0,0,7,0,5,1,1
4307,0,2,6,1,2,0,1,0,2,3,0,3,0,1,1,1
4307,0,2,7,2,2,1,1,0,0,0,0,8,1,3,1,1
4307,0,3,7,2,1,1,1,0,0,0,0,8,0,6,1,1
4308,0,3,6,3,1,2,1,1,0,0,1,6,1,0,0,1
4308,0,3,6,3,2,2,1,1,0,0,1,7,1,1,0,1
4309,0,3,6,3,2,3,1,0,0,0,0,10,1,3,1,1
4309,0,4,6,3,2,3,1,0,0,0,0,9,1,5,1,1
4309,0,4,7,3,3,3,1,0,0,0,0,10,1,2,1,1
4309,0,4,7,4,3,3,1,0,1,1,0,11,1,2,1,1
4311,0,1,3,1,1,0,1,0,0,0,0,9,0,1,1,1
4311,0,2,3,1,2,0,1,0,7,6,0,10,0,1,1,1
4311,0,2,3,1,2,0,1,0,0,0,0,11,0,1,1,1
4311,0,2,4,2,2,0,1,0,0,0,0,9,0,2,1,1
4315,0,2,7,2,2,1,2,0,0,0,0,6,4,1,0,1
4315,0,2,7,2,2,1,2,0,0,0,0,6,0,2,0,1
4315,0,2,7,2,3,1,2,0,0,0,0,6,3,1,0,1
4315,0,2,8,2,3,1,2,0,0,0,0,7,1,1,0,1
